,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,cluster_km,cluster_ag
173,0.567,0.945,0.8181818181818182,0.73788677515471,0.0458,0.175,2.6e-06,0.35,0.961,0.6983762354227068,You May Be Right,Billy Joel,32,28
174,0.529,0.906,0.6363636363636364,0.7895484758193902,0.0517,0.105,3.78e-05,0.0757,0.965,0.6106345927620671,Everybody Wants You,Billy Squier,0,28
175,0.54,0.83,0.36363636363636365,0.8408434563373824,0.0348,0.151,2.8e-06,0.589,0.553,0.5208875591659796,In the Dark,Billy Squier,44,31
176,0.347,0.803,0.8181818181818182,0.8442356176942469,0.0416,0.209,4.36e-06,0.116,0.672,0.3953445289415426,Lonely Is the Night,Billy Squier,20,41
177,0.534,0.461,0.8181818181818182,0.7672243868897547,0.0361,0.468,6.43e-05,0.036,0.783,0.44046814068303713,My Kinda Lover,Billy Squier,23,49
178,0.281,0.823,0.6363636363636364,0.8386889754755902,0.0509,0.0395,0.0056,0.0812,0.515,0.9714706508952473,She's a Runner,Billy Squier,14,22
179,0.67,0.591,0.6363636363636364,0.7943158377263351,0.0646,0.62,0.0,0.373,0.8,0.42348947285543587,The Stroke,Billy Squier,47,9
180,0.326,0.458,0.8181818181818182,0.35232638093055235,0.156,0.0146,0.00287,0.103,0.345,0.3856139830861716,Children Of The Sun,Billy Thorpe,34,16
181,0.497,0.625,0.4545454545454546,0.5482466192986476,0.0376,0.00114,0.0421,0.253,0.727,0.6304523013366186,Fairies Wear Boots,Black Sabbath,17,20
182,0.329,0.673,0.2727272727272727,0.681870272748109,0.0296,0.0239,0.109,0.138,0.323,0.42202132290962313,Heaven and Hell,Black Sabbath,37,10
183,0.336,0.792,0.8181818181818182,0.5713958285583314,0.0848,0.00349,0.00178,0.0437,0.425,0.7205883715114071,Iron Man,Black Sabbath,14,12
184,0.476,0.556,0.36363636363636365,0.5846435938574375,0.0646,0.0838,1.59e-05,0.125,0.43,0.4775979770097908,N.i.b.,Black Sabbath,15,10
185,0.212,0.948,0.09090909090909091,0.8247077698831079,0.0469,0.000333,0.0075,0.333,0.602,0.8858779721931473,Neon Knights,Black Sabbath,16,4
186,0.415,0.658,0.36363636363636365,0.5174879669951867,0.0696,4.52e-05,0.000735,0.176,0.45,0.7549856890115691,Paranoid,Black Sabbath,15,32
187,0.362,0.6,0.18181818181818182,0.506761402704561,0.0463,0.00183,0.0426,0.0814,0.658,0.6875851017515908,Sweet Leaf,Black Sabbath,33,3
188,0.394,0.682,0.8181818181818182,0.5211093284437314,0.111,0.0335,0.000231,0.307,0.361,0.4661306607137895,The Wizard,Black Sabbath,34,32
189,0.332,0.623,0.8181818181818182,0.5030942012376804,0.0803,0.222,0.000883,0.278,0.416,0.8458303615261349,War Pigs,Black Sabbath,14,32
190,0.342,0.819,0.36363636363636365,0.7542975017190006,0.0524,0.0562,0.0338,0.145,0.537,0.5886586574532925,Highway Song,Blackfoot,5,19
191,0.609,0.807,0.8181818181818182,0.6900756360302543,0.0559,0.015,0.00123,0.37,0.754,0.5639548347057679,"Train, Train",Blackfoot,32,6
192,0.519,0.337,0.18181818181818182,0.37245014898005957,0.0333,0.887,0.0113,0.13,0.523,0.4072194073676118,Can't Find My Way Home,Blind Faith,2,48
193,0.485,0.51,0.8181818181818182,0.44648177859271143,0.0475,0.542,0.385,0.163,0.573,0.5580868663103586,Presence of the Lord,Blind Faith,13,39
194,0.389,0.476,0.8181818181818182,0.6416685766674306,0.0316,0.619,5.09e-05,0.255,0.566,0.6859872729462111,No Rain,Blind Melon,13,11
195,0.434,0.897,0.0,0.8444648177859271,0.0488,0.0103,0.0,0.612,0.684,0.6888077881417946,All the Small Things,Blink-182,44,8
196,0.554,0.833,0.18181818181818182,0.7642906257162503,0.0347,0.000646,0.0025,0.0737,0.773,0.6607739975361017,Call Me,Blondie,43,43
197,0.694,0.577,0.36363636363636365,0.39926655970662384,0.0308,0.015,0.00836,0.0853,0.845,0.530192017339916,Heart of Glass,Blondie,17,7
198,0.442,0.922,0.18181818181818182,0.8367636947054777,0.0655,0.0532,3.86e-06,0.0768,0.855,0.7515445678452005,One Way Or Another,Blondie,43,43
199,0.333,0.927,0.8181818181818182,0.6779738711895484,0.0733,0.0029,0.000211,0.297,0.382,0.6552024379625598,(Don't Fear) The Reaper,Blue Oyster Cult,29,12
200,0.329,0.865,0.18181818181818182,0.6898464359385743,0.0513,0.197,0.837,0.992,0.571,0.4860132087181245,Bucks Boogie,Blue Oyster Cult,26,45
201,0.532,0.728,0.8181818181818182,0.6537245014898005,0.0352,0.106,0.0108,0.0849,0.69,0.6220092813012348,Burnin' for You,Blue Oyster Cult,18,12
202,0.373,0.869,0.36363636363636365,0.7160669264267705,0.0554,0.164,7.76e-06,0.605,0.696,0.8522865161774378,Godzilla,Blue Oyster Cult,44,33
203,0.487,0.488,0.0,0.5465046986018794,0.0262,0.00109,0.000671,0.541,0.183,0.6234774312470476,I Love the Night,Blue Oyster Cult,4,34
204,0.674,0.789,0.7272727272727273,0.7534723813889526,0.0676,0.00178,0.0071,0.0754,0.918,0.6011726674015135,Song 2,Blur,22,6
205,0.564,0.441,0.36363636363636365,0.6159981663992665,0.0437,0.773,0.0,0.351,0.469,0.5334154632777258,Just Like A Woman,Bob Dylan,36,21
206,0.513,0.396,0.6363636363636364,0.4711895484758194,0.0299,0.251,0.177,0.11,0.229,0.6493576265063589,Knockin' On Heaven's Door,Bob Dylan,34,16
207,0.483,0.721,0.0,0.756543662617465,0.032,0.729,0.0,0.189,0.562,0.4411906371863393,Like a Rolling Stone,Bob Dylan,36,38
208,0.556,0.463,0.5454545454545454,0.575292230116892,0.0268,0.817,0.0,0.116,0.764,0.5075352680184144,Positively 4th Street,Bob Dylan,8,14
209,0.576,0.727,0.36363636363636365,0.6127435250974099,0.05,0.702,0.0,0.324,0.751,0.8051853018275458,Subterranean Homesick Blues,Bob Dylan,3,5
210,0.421,0.661,0.8181818181818182,0.4682099472839789,0.0433,0.414,1.16e-06,0.0962,0.554,0.46760807343528565,Tangled Up In Blue,Bob Dylan,23,6
211,0.869,0.75,0.6363636363636364,0.6756818702727481,0.048,0.0311,0.0049,0.163,0.961,0.6152520864402227,Exodus,Bob Marley,0,28
212,0.934,0.467,1.0,0.5661242264496905,0.307,0.102,3.98e-05,0.109,0.73,0.5723608036384183,Jamming,Bob Marley,42,26
213,0.655,0.675,0.09090909090909091,0.6412101764840705,0.0599,0.272,0.0236,0.727,0.587,0.359344751248159,"No Woman, No Cry",Bob Marley,7,8
214,0.725,0.523,0.9090909090909092,0.6301627320650928,0.324,0.0783,0.0,0.0665,0.95,0.3533378412174993,One Love,Bob Marley,42,26
215,0.76,0.462,0.8181818181818182,0.5655283062113224,0.103,0.621,0.32,0.0758,0.905,0.679216183921674,Stir It Up,Bob Marley,8,39
216,0.814,0.482,0.8181818181818182,0.5889067155626861,0.0588,0.0111,1.57e-06,0.0476,0.615,0.6873164812567735,Three Little Birds,Bob Marley,42,6
217,0.674,0.771,0.6363636363636364,0.812651845060738,0.0246,0.28,0.0318,0.133,0.718,0.5076834724293482,Against The Wind,Bob Seger,0,41
218,0.552,0.985,0.4545454545454546,0.9286729314691725,0.0506,0.142,0.126,0.293,0.972,0.788257579266203,Betty Lou's Gettin' Out Tonigh,Bob Seger,0,44
219,0.806,0.901,0.6363636363636364,0.8418519367407746,0.0268,0.137,0.00404,0.0578,0.966,0.5021211756314897,Come to Poppa,Bob Seger,0,28
220,0.466,0.982,0.36363636363636365,0.9157002062800824,0.0596,0.306,0.479,0.437,0.659,0.7913652405079706,Feel Like a Number,Bob Seger,25,40
221,0.715,0.843,0.0,0.9401787760715103,0.0278,0.391,0.0,0.103,0.512,0.518011467316296,Fire Down Below,Bob Seger,10,38
222,0.25,0.991,0.18181818181818182,0.9158835663534265,0.507,0.0389,4.11e-05,0.909,0.368,0.736006261636362,Get Out of Denver,Bob Seger,45,33
223,0.644,0.829,0.7272727272727273,0.8682557873023149,0.0512,0.00269,0.00447,0.0794,0.461,0.5366991172574774,Her Strut,Bob Seger,1,12
224,0.529,0.968,0.8181818181818182,0.831629612651845,0.0503,0.00506,0.00034,0.201,0.751,0.6962180086884836,Hollywood Nights,Bob Seger,32,47
225,0.611,0.826,0.0,0.8810909924363969,0.0858,0.148,2.36e-05,0.0799,0.792,0.705610463231412,Horizontal Bop,Bob Seger,43,43
226,0.616,0.943,0.8181818181818182,0.8925051570020627,0.0684,0.211,1.83e-05,0.278,0.937,0.6500893857853445,Katmandu,Bob Seger,32,28
227,0.505,0.747,0.7272727272727273,0.8213614485445794,0.0308,0.064,0.00647,0.244,0.529,0.6477690604766625,Mainstreet,Bob Seger,20,25
228,0.705,0.743,0.09090909090909091,0.7659408663763465,0.042,0.432,0.0133,0.103,0.374,0.549060291406923,Night Moves,Bob Seger,10,38
229,0.714,0.937,0.5454545454545454,0.9348154939261974,0.0399,0.206,0.0,0.0731,0.964,0.5748941727878176,Old Time Rock & Roll,Bob Seger,0,28
230,0.601,0.84,0.8181818181818182,0.894430437772175,0.0509,0.0232,0.0,0.0569,0.896,0.605836474958086,Ramblin' Gamblin' Man,Bob Seger,32,28
231,0.52,0.903,0.36363636363636365,0.8721063488425395,0.066,0.181,1.37e-05,0.136,0.747,0.6762706212543651,Rock And Roll Never Forgets,Bob Seger,5,44
232,0.504,0.906,0.0,0.8234700893880357,0.0413,0.0325,9.57e-06,0.27,0.579,0.6190266675311924,Roll Me Away,Bob Seger,16,4
233,0.709,0.767,0.0,0.7613110245244097,0.0283,0.405,0.000172,0.0592,0.557,0.535573690011949,Still the Same,Bob Seger,10,38
234,0.614,0.905,0.8181818181818182,0.8608755443502176,0.0321,0.0232,1.38e-05,0.375,0.933,0.5512324123046712,Sunspot Baby,Bob Seger,32,28
235,0.715,0.843,0.0,0.9401787760715103,0.0278,0.391,0.0,0.103,0.512,0.518011467316296,The Fire Down Below,Bob Seger,10,38
236,0.39,0.898,0.18181818181818182,0.8862709145083657,0.133,0.0277,0.000862,0.0905,0.186,0.554441964078956,Travelin' Man,Bob Seger,37,4
237,0.535,0.376,0.8181818181818182,0.6113224845289937,0.0331,0.155,0.0,0.592,0.285,0.36507840939615965,Turn The Page,Bob Seger,35,13
238,0.657,0.589,0.8181818181818182,0.7790511116204446,0.0307,0.149,1.55e-06,0.1,0.404,0.5047240155985143,You'll Accompany Me,Bob Seger,1,11
239,0.311,0.668,0.0,0.5365574146229658,0.0883,0.0352,0.000388,0.557,0.445,0.7158087792587928,Hypnotized,Bob Welch,45,8
240,0.555,0.973,0.8181818181818182,0.8955305982122392,0.035,0.048,0.0,0.0853,0.805,0.5494771163126743,Bad Medicine,Bon Jovi,32,47
241,0.547,0.62,0.6363636363636364,0.619619527847811,0.0309,0.0564,2.49e-05,0.0937,0.426,0.3640178215804148,Blaze of Glory,Bon Jovi,1,6
242,0.534,0.959,0.6363636363636364,0.8732981893192757,0.0379,0.0089,0.0,0.347,0.756,0.6079993330801508,Born To Be My Baby,Bon Jovi,32,47
243,0.332,0.967,0.18181818181818182,0.8930093972037588,0.0679,0.177,0.0,0.308,0.389,0.46544058392537907,Lay Your Hands On Me,Bon Jovi,16,4
244,0.532,0.887,0.0,0.8976850790740315,0.0335,0.0778,0.000214,0.294,0.795,0.5673959558721366,Livin' On A Prayer,Bon Jovi,43,15
245,0.456,0.956,0.18181818181818182,0.9284437313774925,0.0423,0.0607,0.00198,0.0728,0.527,0.6311794292277624,Raise Your Hands,Bon Jovi,16,4
246,0.475,0.899,0.8181818181818182,0.8718313087325235,0.0637,0.00375,1.91e-05,0.14,0.603,0.7060319195250049,Runaway,Bon Jovi,20,12
247,0.556,0.971,0.2727272727272727,0.8894338757735503,0.0778,0.000376,2.46e-05,0.223,0.368,0.5923591363387953,She Don't Know Me,Bon Jovi,37,4
248,0.252,0.802,0.6363636363636364,0.8876461150584459,0.0391,0.13,0.0146,0.309,0.253,0.6949675339712299,Wanted Dead or Alive,Bon Jovi,24,22
249,0.541,0.96,0.0,0.9348154939261974,0.0505,0.0663,2.25e-06,0.344,0.812,0.5687483211219074,You Give Love A Bad Name,Bon Jovi,43,15
250,0.568,0.749,0.4545454545454546,0.5601650240660097,0.0328,0.0277,0.000113,0.291,0.617,0.5185672338572977,Wait For You,Bonham,17,32
251,0.816,0.514,0.9090909090909092,0.669218427687371,0.0339,0.767,0.949,0.0899,0.912,0.6337452180920534,Green Onions,Booker T. and the MG's,27,39
252,0.418,0.587,0.0,0.6295209718083887,0.0272,0.0559,6.82e-06,0.0548,0.486,0.4940069841328653,A Man I'll Never Be,Boston,4,18
253,0.449,0.424,0.6363636363636364,0.425395370158148,0.0323,0.32,1.69e-06,0.107,0.259,0.58121138580387,Amanda,Boston,34,11
254,0.434,0.658,1.0,0.4184735273894109,0.0428,0.0433,0.00201,0.0992,0.571,0.5170527700330682,Cool The Engines,Boston,18,6
255,0.359,0.717,0.18181818181818182,0.5973412789365116,0.0405,0.015,0.00365,0.36,0.47,0.5644642873683529,Don't Look Back,Boston,4,8
256,0.502,0.72,0.36363636363636365,0.5827641531056611,0.0357,0.0842,7.75e-05,0.312,0.827,0.6112737242842191,Feelin' Satisfied,Boston,17,20
257,0.436,0.657,0.4545454545454546,0.6633967453586981,0.0541,0.00975,0.00748,0.0931,0.21,0.5497133170926,Foreplay (Long Time),Boston,15,10
258,0.382,0.814,0.2727272727272727,0.7384826953930781,0.0406,0.0011,0.00401,0.101,0.569,0.539343639715077,Hitch A Ride,Boston,5,19
259,0.491,0.634,0.18181818181818182,0.738391015356406,0.0346,0.00367,0.0,0.254,0.68,0.3561907761279745,Let Me Take You Home Tonight,Boston,48,18
260,0.377,0.682,0.6363636363636364,0.7013981205592481,0.0299,0.000894,0.00217,0.0504,0.288,0.5035985883529859,More Than a Feeling,Boston,24,25
261,0.496,0.687,0.18181818181818182,0.5530598212239284,0.0378,0.0508,0.014,0.114,0.53,0.6370937115015886,Party,Boston,4,18
262,0.421,0.677,0.36363636363636365,0.7864771945908777,0.0343,0.000989,9.65e-05,0.211,0.683,0.591289285747367,Peace of Mind,Boston,5,19
263,0.487,0.838,0.36363636363636365,0.787852395140958,0.0433,0.00343,2.92e-05,0.377,0.655,0.6333098676349355,Rock & Roll Band,Boston,5,19
264,0.197,0.798,0.18181818181818182,0.7337153334861333,0.0656,0.000545,0.414,0.187,0.525,0.810807806667346,Smokin',Boston,16,40
265,0.266,0.75,0.5454545454545454,0.7335319734127893,0.0565,0.000708,0.000174,0.0969,0.366,0.6088607712187034,Something About You,Boston,24,25
266,0.483,0.576,0.18181818181818182,0.5709374283749713,0.0282,0.000609,0.000122,0.132,0.769,0.6124130456932725,Used To Bad News,Boston,31,0
267,0.344,0.497,0.36363636363636365,0.40307128122851243,0.0395,0.615,0.000246,0.151,0.375,0.6213886753304496,We're Ready,Boston,36,21
268,0.593,0.783,0.9090909090909092,0.8537245014898005,0.0358,0.0165,7.26e-05,0.167,0.646,0.6546235144823498,Lido Shuffle,Boz Scaggs,20,12
269,0.662,0.788,1.0,0.8157689663075864,0.0635,0.0812,0.141,0.0351,0.929,0.5395520521679527,Lowdown,Boz Scaggs,22,28
270,0.556,0.802,1.0,0.6863167545267017,0.0281,0.061,0.000229,0.246,0.916,0.6067164386480053,Tarkio Road,Brewer & Shipley,22,28
271,0.565,0.41,0.6363636363636364,0.5645656658262663,0.0375,0.16,0.812,0.189,0.352,0.5156448281291972,The Way It Is,Bruce Hornsby & The Range,49,24
272,0.475,0.429,0.36363636363636365,0.5850561540224616,0.0367,0.311,0.0,0.376,0.34,0.5003473540881261,Atlantic City,Bruce Springsteen,30,3
273,0.225,0.889,0.6363636363636364,0.869539307815723,0.0337,0.201,0.734,0.379,0.599,0.44470586055817485,Backstreets,Bruce Springsteen,25,1
274,0.609,0.778,0.36363636363636365,0.7239055695622277,0.0485,0.0862,1.16e-05,0.278,0.853,0.5678729888198298,Badlands,Bruce Springsteen,17,0
275,0.498,0.831,0.36363636363636365,0.750263580105432,0.189,0.23,0.0,0.362,0.771,0.5910114024768662,Blinded By the Light,Bruce Springsteen,44,15
276,0.398,0.952,0.36363636363636365,0.7929406371762548,0.061,0.000373,7.75e-05,0.1,0.584,0.5654600357543141,Born In the U.S.A.,Bruce Springsteen,5,19
277,0.27,0.944,0.36363636363636365,0.8774237909695163,0.0975,0.00501,2.05e-05,0.116,0.606,0.6777897164664364,Born To Run,Bruce Springsteen,5,4
278,0.535,0.884,0.8181818181818182,0.8178317671327068,0.0407,0.00188,0.00126,0.14,0.796,0.5583369612538094,Cover Me,Bruce Springsteen,32,47
279,0.527,0.942,0.09090909090909091,0.8113683245473298,0.0366,0.0115,0.0,0.188,0.495,0.6887938939782696,Dancing In the Dark,Bruce Springsteen,16,4
280,0.574,0.96,0.8181818181818182,0.8450148980059591,0.032,0.0457,0.0,0.121,0.978,0.5441232319676915,Glory Days,Bruce Springsteen,32,28
281,0.614,0.74,0.0,0.6392390556956222,0.0723,0.383,0.0,0.149,0.69,0.6127372428421901,Growin' Up,Bruce Springsteen,10,42
282,0.641,0.894,0.7272727272727273,0.7302314920925967,0.0273,0.0857,0.009,0.157,0.972,0.5086329069368927,Hungry Heart,Bruce Springsteen,0,28
283,0.62,0.446,0.09090909090909091,0.4074719229887691,0.0347,0.589,0.0299,0.0727,0.868,0.41029928028232937,I'm On Fire,Bruce Springsteen,2,42
284,0.519,0.745,0.8181818181818182,0.6435938574375428,0.14,0.346,0.0,0.0725,0.625,0.6395159273427875,It's Hard to Be a Saint in the City,Bruce Springsteen,23,41
285,0.294,0.326,0.18181818181818182,0.34320421728168693,0.0327,0.411,1.42e-05,0.98,0.38,0.3817606684018933,Jersey Girl,Bruce Springsteen,7,13
286,0.299,0.584,0.4545454545454546,0.7955993582397431,0.0334,0.374,0.126,0.073,0.183,0.6192721310868015,Jungleland,Bruce Springsteen,46,10
287,0.636,0.924,0.8181818181818182,0.8459316983726792,0.0758,0.367,0.0,0.243,0.72,0.5990098092794487,Pink Cadillac,Bruce Springsteen,47,41
288,0.452,0.773,0.5454545454545454,0.7584689433875773,0.0305,0.0163,2.83e-05,0.466,0.847,0.5292981594864717,Prove It All Night,Bruce Springsteen,38,47
289,0.593,0.26,0.4545454545454546,0.4055466422186569,0.0419,0.186,0.86,0.117,0.12,0.4017404755509036,Racing in the Streets,Bruce Springsteen,41,24
290,0.283,0.938,0.4545454545454546,0.8102681641072655,0.0807,0.0305,0.000159,0.25,0.741,0.7143221037616133,Rosalita (Come Out Tonight),Bruce Springsteen,5,4
291,0.34,0.851,0.36363636363636365,0.8177859271143708,0.0497,0.124,0.123,0.216,0.568,0.4254902324030419,She's The One,Bruce Springsteen,5,19
292,0.493,0.723,0.36363636363636365,0.769562227824891,0.0813,0.377,1.23e-05,0.289,0.615,0.5769782973165739,Spirit In The Night,Bruce Springsteen,3,5
293,0.702,0.777,0.18181818181818182,0.8661013064405225,0.0347,0.482,0.0,0.0789,0.918,0.5410340962772905,Tenth Avenue Freeze-Out,Bruce Springsteen,3,42
294,0.369,0.758,0.4545454545454546,0.800779280311712,0.0364,0.623,1.78e-05,0.531,0.663,0.6516825832028826,Thunder Road,Bruce Springsteen,19,5
295,0.469,0.464,0.6363636363636364,0.2777446710978685,0.0263,0.0179,2.87e-06,0.577,0.601,0.44424735316184855,Cuts Like a Knife,Bryan Adams,35,32
296,0.382,0.589,0.8181818181818182,0.7345862938345175,0.0267,0.0465,0.0,0.122,0.335,0.6486675497179485,Heaven,Bryan Adams,29,36
297,0.572,0.798,0.36363636363636365,0.7797845519138207,0.0263,0.00203,0.000576,0.183,0.647,0.5852267990626071,Run to You,Bryan Adams,5,19
298,0.545,0.749,0.8181818181818182,0.8184735273894108,0.0273,0.00245,5.17e-06,0.0516,0.457,0.4520466102872387,Somebody,Bryan Adams,1,12
299,0.508,0.834,0.18181818181818182,0.7854687141874857,0.0386,0.0183,0.0,0.0732,0.774,0.6443696218008689,Summer Of '69,Bryan Adams,43,43
300,0.54,0.773,0.18181818181818182,0.9036442814577125,0.0288,0.0315,0.0,0.176,0.381,0.606489500643763,Sorry,Buckcherry,37,4
301,0.653,0.519,0.18181818181818182,0.6039880815952325,0.0497,0.406,0.0209,0.101,0.822,0.45796552394890655,For What It's Worth,Buffalo Springfield,21,42
302,0.675,0.549,0.8181818181818182,0.47306898922759566,0.0335,0.105,7.18e-05,0.0533,0.965,0.6241767708111412,Mr. Soul,Buffalo Springfield,42,26
303,0.393,0.5,0.6363636363636364,0.29002979601191836,0.102,0.706,0.422,0.334,0.521,0.6777017200974444,Rock & Roll Woman,Buffalo Springfield,27,39
304,0.46,0.81,1.0,0.8403392161356864,0.0557,6.54e-05,0.000189,0.123,0.38,0.6468705712353764,Comedown,Bush,29,12
305,0.143,0.919,0.8181818181818182,0.8664680265872106,0.11,2.57e-05,0.00427,0.134,0.201,0.7996924758473125,Machinehead,Bush,29,22
306,0.552,0.645,0.6363636363636364,0.7675911070364427,0.0268,0.00187,1.38e-06,0.0424,0.588,0.41459257681156736,Far Behind,Candlebox,1,6
307,0.569,0.621,0.9090909090909092,0.6170524868209947,0.0546,0.772,0.000878,0.105,0.634,0.6902157300456655,Goin' up the Country,Canned Heat,13,11
308,0.466,0.182,0.8181818181818182,0.17432958973183588,0.0457,0.879,0.0556,0.341,0.216,0.5965736992747247,On the Road Again,Canned Heat,39,2
309,0.45,0.441,0.8181818181818182,0.48691267476506983,0.0352,0.498,0.00562,0.133,0.811,0.9646347224409267,IT'S TOO LATE,Carole King,23,17
310,0.728,0.413,0.8181818181818182,0.5570479028191611,0.0372,0.696,0.000398,0.0861,0.655,0.5142600431645347,Oh Very Young,Cat Stevens,8,49
311,0.484,0.508,0.0,0.6432271372908549,0.0364,0.376,0.000791,0.0961,0.554,0.7033549773525134,WILD WORLD,Cat Stevens,21,42
312,0.64,0.855,0.0,0.612881045152418,0.0613,0.0888,0.000131,0.0824,0.863,0.5452069767226447,In America,Charlie Daniels Band,43,0
313,0.588,0.58,0.18181818181818182,0.5359614943845977,0.0275,0.319,3.74e-06,0.2,0.774,0.6732648505451144,Long Haired Country Boy,Charlie Daniels Band,21,42
314,0.517,0.535,0.0,0.518588127435251,0.0494,0.131,0.0,0.085,0.933,0.6256402893691123,The Devil Went Down To Georgia,Charlie Daniels Band,31,0
315,0.475,0.535,0.6363636363636364,0.5327068530827412,0.0604,0.205,4.45e-06,0.306,0.47,0.46125380931649984,The Legend Of Wooley Swamp,Charlie Daniels Band,34,32
316,0.452,0.712,0.8181818181818182,0.6257162502865001,0.0556,0.519,1.55e-06,0.189,0.844,0.7601589492307266,The South's Gonna Do It Again,Charlie Daniels Band,47,17
317,0.771,0.632,0.0,0.4120100848040339,0.0655,0.0898,9.17e-06,0.178,0.823,0.49698496651506596,Uneasy Rider,Charlie Daniels Band,31,0
318,0.444,0.93,0.8181818181818182,0.6804033921613568,0.0715,0.000963,0.654,0.824,0.137,0.6251725191971026,Ain't That a Shame,Cheap Trick,25,1
319,0.476,0.766,0.36363636363636365,0.5457254182901673,0.038,0.0446,0.0053,0.214,0.68,0.6348845395011069,Dream Police,Cheap Trick,17,20
320,0.806,0.462,0.18181818181818182,0.4841622736649094,0.0298,0.78,0.0134,0.15,0.736,0.42945006900767885,I Want You to Want Me,Cheap Trick,2,48
321,0.421,0.785,0.36363636363636365,0.6672014668805867,0.054,0.202,1.25e-05,0.166,0.849,0.7206300540019823,She's Tight,Cheap Trick,28,29
322,0.524,0.955,0.0,0.7453128581251431,0.0411,0.00717,8.77e-06,0.659,0.869,0.6199066312211117,Surrender,Cheap Trick,44,8
323,0.569,0.766,0.4545454545454546,0.7797845519138207,0.108,0.000478,0.00363,0.0968,0.471,0.3934641854778203,Take Out The Gunman,Chevelle,1,19
324,0.604,0.905,0.36363636363636365,0.7463213385285353,0.0578,0.309,0.0632,0.0837,0.723,0.6828888744801268,25 Or 6 To 4,Chicago,3,44
325,0.52,0.932,1.0,0.7748338299335319,0.0875,0.137,0.0188,0.654,0.492,0.5150797988125122,Beginnings,Chicago,11,23
326,0.375,0.878,0.0,0.7903277561311024,0.0649,0.00946,0.0091,0.279,0.667,0.7402486128993414,Feeling Stronger Every,Chicago,16,4
327,0.55,0.947,0.7272727272727273,0.749805179922072,0.0735,0.000596,0.0177,0.0999,0.61,0.5910067710890246,I'm a Man,Chicago,20,47
328,0.624,0.488,0.9090909090909092,0.48787531515012605,0.0291,0.243,0.00162,0.0817,0.731,0.49183023184727537,JUST YOU AND ME,Chicago,42,26
